Churn,Tenure,City_Tier,Service_Score,Account_user_count,account_segment,Complain_ly,Day_Since_CC_connect,cashback
0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,121.0
0,12.0,3.0,3.0,5.0,4.0,0.0,8.0,215.0
0,29.0,1.0,3.0,2.0,6.0,0.0,1.0,272.0
0,7.0,1.0,3.0,3.0,4.0,0.0,9.0,161.0
1,0.0,1.0,3.0,4.0,3.0,0.0,2.0,139.0
0,22.0,1.0,2.0,4.0,0.0,0.0,0.0,145.0
0,1.0,1.0,3.0,3.0,0.0,0.0,7.0,179.0
0,13.0,1.0,3.0,4.0,3.0,0.0,8.0,167.0
0,6.0,3.0,4.0,4.0,3.0,0.0,1.0,157.0
0,0.0,1.0,2.0,3.0,3.0,1.0,8.0,124.0
1,15.0,1.0,2.0,4.0,4.0,0.0,7.0,149.0
0,23.0,1.0,2.0,3.0,6.0,1.0,2.0,269.0
1,9.0,3.0,4.0,4.0,3.0,0.0,3.0,156.0
1,1.0,3.0,3.0,4.0,2.0,1.0,3.0,149.0
0,15.0,2.0,3.0,5.0,1.0,0.0,11.0,317.0
0,10.0,1.0,3.0,3.0,0.0,1.0,2.0,240.0
0,13.0,1.0,4.0,4.0,3.0,0.0,3.0,147.0
0,7.0,1.0,4.0,5.0,3.0,0.0,3.0,159.0
0,15.0,2.0,3.0,6.0,4.0,0.0,3.0,189.0
0,31.0,1.0,3.0,2.0,3.0,1.0,1.0,152.0
0,30.0,1.0,2.0,3.0,4.0,0.0,2.0,172.0
1,1.0,3.0,3.0,4.0,0.0,1.0,8.0,221.0
0,7.0,3.0,3.0,3.0,0.0,1.0,0.0,197.0
0,26.0,1.0,3.0,5.0,3.0,0.0,3.0,157.0
0,0.0,3.0,2.0,3.0,4.0,0.0,0.0,144.0
0,15.0,1.0,3.0,3.0,4.0,0.0,8.0,149.0
0,11.0,1.0,3.0,4.0,4.0,0.0,2.0,166.0
0,4.0,1.0,2.0,4.0,2.0,1.0,0.0,115.0
0,9.0,3.0,3.0,4.0,4.0,1.0,10.0,177.0
1,6.0,1.0,2.0,4.0,3.0,1.0,0.0,196.24
0,8.0,3.0,3.0,4.0,2.0,1.0,7.0,152.0
1,0.0,3.0,2.0,3.0,3.0,1.0,0.0,129.0
0,16.0,1.0,3.0,4.0,3.0,0.0,1.0,165.0
0,5.0,1.0,3.0,4.0,3.0,1.0,3.0,150.0
0,12.0,1.0,3.0,4.0,4.0,0.0,3.0,182.0
0,1.0,1.0,3.0,3.0,3.0,0.0,4.0,123.0
0,12.0,1.0,3.0,4.0,4.0,0.0,3.0,188.0
0,24.0,1.0,2.0,3.0,0.0,0.0,2.0,236.0
1,5.0,1.0,3.0,4.0,1.0,0.0,9.0,326.0
1,1.0,2.0,3.0,5.0,3.0,1.0,1.0,148.0
0,1.0,3.0,2.0,3.0,4.0,0.0,3.0,149.0
0,22.0,1.0,2.0,3.0,3.0,0.0,4.0,136.0
0,18.0,1.0,3.0,4.0,4.0,0.0,4.0,188.0
0,13.0,1.0,4.0,5.0,6.0,1.0,3.0,296.0
0,5.0,1.0,2.0,1.0,3.0,0.0,2.0,138.0
0,0.0,1.0,2.0,3.0,3.0,0.0,2.0,1824.0
0,9.0,3.0,2.0,1.0,4.0,0.0,13.0,149.0
0,14.0,3.0,2.0,4.0,4.0,0.0,4.0,191.0
0,27.0,1.0,2.0,3.0,1.0,0.0,2.0,294.0
0,18.0,1.0,4.0,6.0,3.0,0.0,1.0,148.0
0,18.0,1.0,3.0,4.0,3.0,1.0,3.0,151.0
0,1.0,1.0,4.0,4.0,3.0,0.0,1.0,148.0
0,11.0,1.0,3.0,5.0,4.0,1.0,9.0,153.0
0,9.0,3.0,4.0,5.0,4.0,0.0,9.0,179.0
0,28.0,1.0,1.0,4.0,4.0,1.0,2.0,140.0
0,0.0,1.0,2.0,3.0,4.0,0.0,3.0,164.0
0,21.0,3.0,3.0,4.0,4.0,0.0,1.0,155.0
0,27.0,1.0,3.0,2.0,0.0,0.0,3.0,197.0
0,13.0,3.0,3.0,4.0,4.0,0.0,3.0,166.0
0,12.0,1.0,2.0,3.0,1.0,1.0,6.0,293.0
1,10.0,1.0,2.0,3.0,0.0,1.0,9.0,218.0
1,16.0,3.0,3.0,3.0,0.0,1.0,2.0,210.0
0,0.0,1.0,2.0,4.0,3.0,1.0,0.0,136.0
0,12.0,1.0,2.0,3.0,4.0,0.0,7.0,145.0
0,6.0,3.0,2.0,1.0,0.0,1.0,3.0,184.0
0,2.0,1.0,3.0,4.0,3.0,1.0,3.0,147.0
0,12.0,1.0,3.0,5.0,3.0,0.0,4.0,149.0
0,13.0,1.0,3.0,4.0,4.0,0.0,0.0,134.0
0,14.0,3.0,3.0,3.0,6.0,0.0,8.0,270.0
0,12.0,1.0,3.0,5.0,4.0,0.0,3.0,191.0
1,0.0,1.0,3.0,4.0,3.0,1.0,2.0,137.0
0,20.0,3.0,4.0,4.0,0.0,1.0,4.0,233.0
0,9.0,3.0,2.0,3.0,4.0,1.0,11.0,162.0
0,16.0,1.0,3.0,6.0,4.0,0.0,1.0,169.0
0,4.0,1.0,3.0,4.0,3.0,1.0,8.0,166.0
0,3.0,1.0,3.0,4.0,3.0,0.0,3.0,138.0
0,22.0,1.0,2.0,3.0,0.0,0.0,7.0,196.24
0,9.0,1.0,2.0,5.0,3.0,0.0,7.0,128.0
1,1.0,3.0,3.0,4.0,4.0,0.0,3.0,178.0
0,13.0,1.0,3.0,4.0,4.0,1.0,0.0,144.0
0,5.0,1.0,3.0,6.0,4.0,0.0,5.0,168.0
1,1.0,1.0,3.0,5.0,3.0,0.0,1.0,136.0
0,4.0,3.0,2.0,3.0,3.0,0.0,2.0,130.0
1,0.0,3.0,2.0,3.0,0.0,1.0,7.0,200.0
0,5.0,1.0,4.0,5.0,3.0,0.0,3.0,147.0
0,17.0,1.0,3.0,4.0,0.0,0.0,1.0,232.0
0,22.0,3.0,4.0,4.0,0.0,0.0,1.0,251.0
0,16.0,1.0,3.0,3.0,6.0,0.0,0.0,272.0
1,1.0,1.0,3.0,4.0,3.0,1.0,1.0,148.0
0,23.0,1.0,3.0,3.0,6.0,1.0,5.0,240.0
0,9.0,3.0,3.0,4.0,4.0,0.0,10.0,178.0
0,17.0,2.0,3.0,5.0,1.0,0.0,15.0,323.0
1,20.0,1.0,2.0,3.0,3.0,0.0,0.0,125.0
0,1.0,1.0,4.0,2.0,2.0,0.0,8.0,161.0
0,9.0,1.0,3.0,6.0,4.0,0.0,9.0,196.0
0,1.0,1.0,3.0,1.0,4.0,0.0,7.0,157.0
1,0.0,1.0,2.0,4.0,4.0,0.0,8.0,145.0
0,30.0,1.0,4.0,4.0,3.0,1.0,3.0,174.0
0,30.0,1.0,3.0,3.0,6.0,1.0,2.0,259.0
0,9.0,3.0,2.0,4.0,4.0,0.0,3.0,196.24
0,1.0,3.0,3.0,4.0,3.0,0.0,2.0,156.0
0,0.0,3.0,2.0,3.0,4.0,0.0,7.0,153.0
0,1.0,1.0,3.0,4.0,4.0,1.0,4.0,179.0
0,4.0,1.0,4.0,5.0,3.0,0.0,8.0,175.0
0,99.0,1.0,3.0,4.0,6.0,0.0,1.0,287.0
0,16.0,1.0,3.0,4.0,0.0,1.0,10.0,229.0
0,3.0,1.0,3.0,4.0,3.0,0.0,6.0,148.0
0,4.0,1.0,3.0,3.0,4.0,0.0,7.0,200.0
0,3.0,1.0,3.0,3.0,3.0,0.0,0.0,113.0
0,10.0,3.0,3.0,4.0,4.0,0.0,0.0,163.0
0,23.0,1.0,3.0,3.0,6.0,0.0,3.0,278.0
0,9.0,1.0,2.0,3.0,6.0,0.0,7.0,279.0
0,3.0,1.0,2.0,4.0,0.0,0.0,3.0,185.0
0,11.0,3.0,2.0,3.0,4.0,0.0,7.0,169.0
1,0.0,1.0,3.0,4.0,3.0,1.0,0.0,124.0
0,2.0,1.0,3.0,5.0,3.0,1.0,3.0,165.0
0,7.0,3.0,3.0,2.0,0.0,1.0,9.0,216.0
1,0.0,3.0,2.0,5.0,3.0,0.0,2.0,128.0
0,99.0,1.0,2.0,4.0,6.0,1.0,0.0,273.0
0,20.0,2.0,3.0,3.0,1.0,0.0,0.0,297.0
0,11.0,3.0,2.0,4.0,4.0,0.0,5.0,152.0
0,0.0,1.0,2.0,1.0,4.0,1.0,3.0,163.0
0,0.0,1.0,3.0,1.0,3.0,0.0,7.0,125.0
0,8.0,1.0,2.0,1.0,3.0,0.0,1.0,125.0
0,21.0,1.0,3.0,4.0,4.0,0.0,2.0,144.0
0,99.0,1.0,2.0,4.0,3.0,0.0,0.0,134.0
0,1.0,1.0,4.0,5.0,3.0,1.0,2.0,151.0
0,19.0,1.0,4.0,2.0,4.0,0.0,3.0,189.0
0,15.0,1.0,2.0,3.0,3.0,0.0,0.0,140.0
0,24.0,3.0,3.0,3.0,6.0,0.0,17.0,270.0
0,9.0,1.0,4.0,4.0,4.0,0.0,3.0,176.0
1,1.0,1.0,3.0,4.0,3.0,1.0,8.0,160.0
0,30.0,1.0,2.0,3.0,6.0,1.0,2.0,258.0
0,13.0,1.0,2.0,3.0,3.0,1.0,0.0,136.0
0,1.0,1.0,3.0,4.0,3.0,0.0,5.0,168.0
0,20.0,1.0,3.0,3.0,4.0,0.0,4.0,153.0
0,8.0,3.0,3.0,6.0,4.0,0.0,3.0,185.0
1,0.0,3.0,2.0,3.0,3.0,1.0,0.0,131.0
1,0.0,3.0,2.0,3.0,0.0,1.0,7.0,203.0
1,1.0,3.0,3.0,6.0,4.0,0.0,1.0,1965.0
0,4.0,1.0,2.0,3.0,4.0,1.0,5.0,159.0
0,3.0,3.0,3.0,3.0,0.0,0.0,7.0,196.24
0,1.0,1.0,4.0,4.0,2.0,0.0,3.0,163.0
1,0.0,3.0,2.0,4.0,4.0,0.0,1.0,170.0
0,12.0,3.0,2.0,3.0,4.0,0.0,2.0,144.0
1,9.0,1.0,3.0,4.0,3.0,1.0,3.0,150.0
0,20.0,3.0,3.0,5.0,1.0,0.0,9.0,313.0
0,13.0,1.0,4.0,4.0,0.0,0.0,9.0,237.0
0,1.0,3.0,4.0,2.0,4.0,0.0,3.0,188.0
1,0.0,1.0,3.0,3.0,4.0,1.0,7.0,162.0
0,3.0,1.0,4.0,5.0,4.0,1.0,3.0,176.0
1,0.0,1.0,3.0,3.0,3.0,1.0,0.0,125.0
0,0.0,3.0,3.0,3.0,4.0,1.0,4.0,145.0
0,31.0,3.0,3.0,4.0,4.0,0.0,3.0,182.0
0,10.0,1.0,2.0,3.0,0.0,1.0,7.0,226.0
0,23.0,1.0,3.0,5.0,1.0,0.0,1.0,196.24
0,9.0,1.0,2.0,3.0,4.0,1.0,12.0,154.0
1,0.0,3.0,2.0,5.0,0.0,0.0,8.0,210.0
0,19.0,1.0,4.0,5.0,4.0,0.0,9.0,186.0
0,7.0,3.0,2.0,4.0,4.0,0.0,3.0,172.0
0,9.0,1.0,2.0,3.0,0.0,1.0,9.0,207.0
1,4.0,3.0,2.0,4.0,4.0,0.0,7.0,194.0
0,19.0,1.0,3.0,3.0,0.0,0.0,3.0,208.0
1,1.0,3.0,3.0,5.0,3.0,1.0,3.0,153.0
0,1.0,1.0,3.0,5.0,3.0,0.0,1.0,150.0
0,10.0,1.0,4.0,5.0,4.0,0.0,3.0,197.0
0,0.0,1.0,3.0,4.0,3.0,0.0,3.0,120.0
0,29.0,1.0,3.0,5.0,6.0,0.0,3.0,295.0
0,20.0,2.0,3.0,4.0,3.0,0.0,8.0,196.24
0,8.0,3.0,4.0,2.0,4.0,0.0,9.0,193.0
0,4.0,3.0,2.0,3.0,3.0,0.0,2.0,128.0
0,4.0,1.0,3.0,3.0,0.0,0.0,2.0,237.0
1,3.0,3.0,3.0,4.0,4.0,1.0,0.0,165.0
0,10.0,1.0,2.0,4.0,4.0,0.0,8.0,170.0
0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,155.0
0,10.0,3.0,4.0,5.0,0.0,0.0,1.0,201.0
0,1.0,1.0,3.0,4.0,4.0,0.0,6.0,171.0
0,24.0,1.0,4.0,4.0,6.0,0.0,4.0,301.0
0,6.0,1.0,2.0,4.0,0.0,0.0,3.0,171.0
1,0.0,1.0,2.0,4.0,2.0,1.0,0.0,139.0
0,20.0,3.0,3.0,4.0,6.0,0.0,10.0,300.0
1,1.0,1.0,3.0,4.0,3.0,1.0,3.0,178.0
1,0.0,1.0,3.0,4.0,3.0,0.0,4.0,135.0
0,1.0,1.0,5.0,4.0,3.0,0.0,4.0,148.0
0,13.0,3.0,3.0,3.0,4.0,0.0,10.0,159.0
0,14.0,1.0,3.0,4.0,0.0,1.0,4.0,204.0
0,2.0,3.0,3.0,4.0,4.0,0.0,4.0,174.0
0,11.0,2.0,2.0,1.0,3.0,0.0,0.0,128.0
0,17.0,1.0,3.0,1.0,0.0,1.0,7.0,179.0
0,28.0,1.0,3.0,2.0,1.0,0.0,15.0,287.0
0,1.0,1.0,3.0,4.0,2.0,0.0,3.0,171.0
0,7.0,1.0,3.0,3.0,3.0,0.0,2.0,127.0
0,10.0,3.0,2.0,4.0,4.0,0.0,3.0,144.0
1,3.0,1.0,3.0,3.0,3.0,1.0,3.0,126.0
0,8.0,1.0,3.0,4.0,4.0,0.0,11.0,175.0
0,2.0,1.0,2.0,3.0,3.0,1.0,5.0,147.0
0,21.0,1.0,2.0,1.0,6.0,0.0,1.0,269.0
0,18.0,1.0,2.0,3.0,4.0,0.0,8.0,144.0
0,13.0,3.0,3.0,3.0,4.0,0.0,0.0,143.0
0,23.0,1.0,3.0,4.0,3.0,0.0,5.0,157.0
1,0.0,1.0,2.0,3.0,4.0,0.0,0.0,154.0
0,0.0,1.0,2.0,4.0,4.0,0.0,3.0,196.24
0,15.0,3.0,3.0,6.0,4.0,0.0,10.0,187.0
0,9.0,3.0,3.0,4.0,0.0,0.0,9.0,176.0
0,4.0,1.0,3.0,4.0,4.0,0.0,10.0,164.0
0,26.0,1.0,4.0,4.0,6.0,0.0,9.0,299.0
1,19.0,1.0,4.0,4.0,1.0,1.0,5.0,324.0
0,8.0,1.0,3.0,4.0,3.0,0.0,9.0,152.0
1,13.0,3.0,2.0,3.0,4.0,1.0,3.0,168.0
0,7.0,3.0,2.0,3.0,3.0,1.0,7.0,127.0
0,3.0,3.0,3.0,4.0,0.0,0.0,7.0,171.0
0,8.0,1.0,3.0,4.0,4.0,0.0,0.0,165.0
0,11.0,1.0,3.0,4.0,0.0,1.0,8.0,196.24
0,19.0,1.0,3.0,4.0,4.0,0.0,16.0,148.0
0,2.0,3.0,4.0,4.0,3.0,0.0,3.0,154.0
0,1.0,3.0,3.0,5.0,4.0,0.0,9.0,160.0
0,1.0,1.0,3.0,5.0,4.0,0.0,3.0,171.0
0,5.0,1.0,3.0,5.0,0.0,0.0,10.0,214.0
0,10.0,3.0,2.0,5.0,4.0,0.0,3.0,195.0
0,7.0,3.0,3.0,4.0,4.0,1.0,1.0,184.0
1,0.0,1.0,2.0,4.0,3.0,1.0,7.0,124.0
0,0.0,1.0,3.0,1.0,3.0,0.0,1.0,134.0
0,0.0,1.0,3.0,4.0,3.0,1.0,2.0,121.0
0,9.0,1.0,3.0,1.0,4.0,0.0,4.0,171.0
0,8.0,1.0,4.0,5.0,4.0,0.0,8.0,176.0
0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,111.0
1,10.0,3.0,3.0,1.0,4.0,1.0,3.0,164.0
0,5.0,1.0,2.0,1.0,3.0,0.0,2.0,133.0
0,6.0,1.0,2.0,4.0,0.0,0.0,2.0,174.0
0,1.0,1.0,3.0,4.0,3.0,0.0,4.0,136.0
0,10.0,3.0,2.0,3.0,3.0,0.0,0.0,130.0
0,4.0,1.0,2.0,3.0,0.0,1.0,10.0,178.0
0,21.0,3.0,4.0,4.0,4.0,1.0,3.0,171.0
0,18.0,1.0,2.0,5.0,4.0,1.0,4.0,162.0
1,1.0,3.0,3.0,4.0,3.0,0.0,1.0,157.0
1,0.0,3.0,3.0,4.0,3.0,0.0,2.0,144.0
0,9.0,1.0,3.0,4.0,4.0,1.0,5.0,196.24
1,1.0,3.0,3.0,6.0,0.0,0.0,9.0,1965.0
0,4.0,1.0,2.0,4.0,4.0,0.0,2.0,142.0
0,8.0,3.0,3.0,3.0,0.0,0.0,8.0,188.0
0,5.0,1.0,3.0,1.0,3.0,1.0,5.0,133.0
0,0.0,1.0,2.0,4.0,0.0,1.0,8.0,235.0
0,99.0,1.0,3.0,3.0,3.0,0.0,2.0,123.0
1,13.0,3.0,3.0,3.0,4.0,0.0,1.0,167.0
1,0.0,1.0,2.0,3.0,3.0,0.0,2.0,126.0
0,23.0,1.0,3.0,5.0,6.0,1.0,13.0,266.0
0,0.0,1.0,2.0,1.0,3.0,1.0,2.0,123.0
0,13.0,1.0,2.0,3.0,3.0,0.0,3.0,124.0
0,10.0,3.0,4.0,4.0,4.0,0.0,1.0,196.0
0,12.0,3.0,2.0,4.0,6.0,0.0,6.0,220.0
0,9.0,3.0,3.0,6.0,4.0,0.0,4.0,220.0
0,1.0,3.0,4.0,4.0,4.0,1.0,5.0,170.0
0,6.0,1.0,3.0,4.0,4.0,1.0,8.0,175.0
0,14.0,3.0,4.0,5.0,0.0,0.0,12.0,239.0
0,2.0,1.0,2.0,4.0,6.0,0.0,7.0,261.0
1,1.0,1.0,3.0,4.0,3.0,0.0,4.0,155.0
0,16.0,2.0,3.0,3.0,3.0,0.0,8.0,142.0
0,31.0,3.0,3.0,2.0,4.0,1.0,10.0,177.0
0,10.0,1.0,3.0,4.0,2.0,0.0,2.0,136.0
0,21.0,3.0,4.0,5.0,3.0,1.0,3.0,158.0
0,16.0,1.0,3.0,4.0,3.0,0.0,1.0,165.0
1,1.0,3.0,3.0,4.0,0.0,0.0,10.0,206.0
0,9.0,3.0,3.0,4.0,0.0,0.0,4.0,176.0
0,24.0,1.0,3.0,3.0,6.0,0.0,0.0,241.0
0,14.0,2.0,4.0,4.0,4.0,0.0,9.0,172.0
1,13.0,1.0,4.0,5.0,4.0,0.0,4.0,168.0
1,1.0,3.0,4.0,4.0,4.0,1.0,9.0,181.0
0,10.0,3.0,4.0,5.0,0.0,0.0,5.0,201.0
0,0.0,1.0,2.0,1.0,4.0,0.0,7.0,153.0
0,10.0,1.0,0.0,3.0,0.0,1.0,2.0,236.0
0,2.0,1.0,2.0,4.0,4.0,1.0,3.0,140.0
1,1.0,1.0,3.0,5.0,3.0,1.0,3.0,164.0
0,0.0,3.0,2.0,3.0,1.0,0.0,0.0,283.0
0,1.0,3.0,4.0,4.0,3.0,0.0,1.0,145.0
1,14.0,2.0,4.0,4.0,4.0,0.0,2.0,192.0
0,28.0,1.0,2.0,4.0,6.0,1.0,0.0,236.0
0,20.0,3.0,3.0,2.0,6.0,0.0,9.0,257.0
0,0.0,3.0,2.0,3.0,4.0,0.0,2.0,149.0
0,12.0,3.0,2.0,1.0,0.0,0.0,7.0,179.0
0,12.0,1.0,2.0,3.0,0.0,0.0,2.0,184.0
0,15.0,3.0,3.0,5.0,4.0,0.0,5.0,214.0
0,22.0,1.0,3.0,5.0,6.0,0.0,3.0,277.0
0,1.0,3.0,2.0,4.0,4.0,0.0,4.0,147.0
0,29.0,1.0,4.0,5.0,3.0,0.0,3.0,160.0
0,2.0,1.0,4.0,4.0,3.0,0.0,5.0,146.0
1,1.0,1.0,3.0,4.0,3.0,1.0,8.0,164.0
0,20.0,1.0,3.0,4.0,4.0,0.0,9.0,179.0
1,1.0,3.0,3.0,5.0,4.0,1.0,3.0,229.0
0,8.0,1.0,3.0,5.0,2.0,0.0,4.0,169.0
0,8.0,3.0,4.0,5.0,4.0,1.0,3.0,196.24
0,99.0,1.0,4.0,2.0,4.0,0.0,8.0,182.0
0,8.0,1.0,3.0,5.0,4.0,1.0,12.0,182.0
0,11.0,1.0,2.0,4.0,2.0,1.0,2.0,139.0
0,4.0,1.0,2.0,4.0,0.0,0.0,8.0,206.0
0,6.0,3.0,2.0,4.0,3.0,0.0,2.0,126.0
0,19.0,3.0,4.0,4.0,0.0,1.0,3.0,233.0
0,7.0,3.0,2.0,5.0,4.0,0.0,12.0,154.0
0,22.0,1.0,2.0,4.0,1.0,1.0,9.0,295.0
0,7.0,3.0,2.0,3.0,3.0,1.0,6.0,126.0
1,1.0,1.0,3.0,5.0,3.0,0.0,1.0,139.0
0,7.0,3.0,3.0,4.0,4.0,1.0,1.0,181.0
0,3.0,1.0,3.0,4.0,4.0,0.0,4.0,214.0
0,14.0,3.0,2.0,3.0,6.0,0.0,4.0,260.0
0,9.0,1.0,2.0,3.0,3.0,0.0,7.0,138.0
0,0.0,3.0,2.0,3.0,4.0,0.0,2.0,151.0
1,9.0,3.0,4.0,4.0,4.0,0.0,1.0,168.0
1,0.0,3.0,3.0,5.0,4.0,0.0,2.0,150.0
0,8.0,1.0,4.0,2.0,3.0,1.0,3.0,154.0
1,14.0,3.0,3.0,4.0,4.0,0.0,1.0,172.0
0,27.0,1.0,3.0,3.0,4.0,1.0,4.0,155.0
0,9.0,1.0,3.0,3.0,3.0,0.0,3.0,122.0
0,3.0,1.0,2.0,4.0,4.0,0.0,7.0,146.0
1,1.0,3.0,3.0,4.0,4.0,1.0,3.0,227.0
0,16.0,3.0,3.0,3.0,4.0,1.0,8.0,178.0
1,1.0,1.0,3.0,4.0,3.0,0.0,8.0,152.0
0,6.0,3.0,3.0,4.0,3.0,0.0,3.0,164.0
0,1.0,1.0,4.0,4.0,3.0,0.0,5.0,151.0
0,25.0,1.0,1.0,3.0,5.0,0.0,4.0,266.0
0,6.0,3.0,2.0,1.0,4.0,0.0,8.0,147.0
0,12.0,1.0,3.0,6.0,0.0,0.0,12.0,257.0
1,1.0,1.0,4.0,4.0,3.0,0.0,1.0,153.0
0,0.0,1.0,3.0,5.0,3.0,0.0,1.0,125.0
0,31.0,1.0,4.0,5.0,3.0,0.0,1.0,147.0
0,25.0,1.0,3.0,3.0,4.0,1.0,9.0,156.0
1,16.0,3.0,3.0,3.0,4.0,1.0,2.0,204.0
0,10.0,1.0,2.0,4.0,4.0,0.0,7.0,165.0
0,14.0,2.0,3.0,4.0,1.0,0.0,6.0,295.0
0,30.0,1.0,3.0,4.0,3.0,0.0,1.0,150.0
0,13.0,1.0,3.0,3.0,0.0,0.0,8.0,221.0
0,1.0,1.0,3.0,4.0,4.0,1.0,4.0,173.0
1,10.0,1.0,2.0,3.0,0.0,1.0,9.0,218.0
0,8.0,3.0,3.0,3.0,4.0,0.0,4.0,157.0
0,21.0,1.0,3.0,4.0,1.0,0.0,0.0,288.0
0,9.0,2.0,2.0,3.0,3.0,0.0,4.0,122.0
1,10.0,3.0,3.0,4.0,0.0,0.0,4.0,232.0
1,0.0,2.0,3.0,3.0,3.0,1.0,4.0,121.0
0,10.0,2.0,2.0,3.0,4.0,0.0,7.0,146.0
0,16.0,1.0,3.0,4.0,6.0,0.0,1.0,285.0
0,14.0,3.0,3.0,3.0,4.0,0.0,7.0,141.0
1,0.0,2.0,3.0,4.0,3.0,0.0,2.0,127.0
0,7.0,1.0,2.0,3.0,0.0,0.0,6.0,189.0
0,17.0,1.0,4.0,2.0,3.0,0.0,5.0,151.0
0,5.0,1.0,3.0,6.0,3.0,1.0,1.0,136.0
0,10.0,1.0,4.0,4.0,2.0,0.0,2.0,172.0
1,1.0,3.0,3.0,4.0,3.0,0.0,3.0,155.0
0,31.0,3.0,3.0,2.0,4.0,1.0,10.0,182.0
0,12.0,1.0,3.0,5.0,0.0,0.0,9.0,220.0
0,13.0,1.0,3.0,4.0,4.0,0.0,9.0,175.0
0,15.0,1.0,3.0,2.0,4.0,0.0,3.0,194.0
0,1.0,1.0,3.0,5.0,3.0,1.0,4.0,157.0
0,16.0,1.0,3.0,4.0,0.0,1.0,10.0,226.0
0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,125.0
0,1.0,3.0,4.0,2.0,4.0,0.0,3.0,193.0
0,12.0,1.0,3.0,5.0,4.0,1.0,8.0,146.0
0,1.0,1.0,3.0,4.0,3.0,0.0,0.0,116.0
1,9.0,1.0,4.0,5.0,3.0,0.0,1.0,146.0
0,6.0,1.0,3.0,4.0,0.0,0.0,8.0,237.0
0,4.0,3.0,2.0,5.0,4.0,0.0,3.0,186.0
0,14.0,3.0,2.0,3.0,6.0,0.0,4.0,266.0
0,5.0,3.0,3.0,3.0,3.0,0.0,0.0,128.0
0,1.0,3.0,3.0,4.0,4.0,0.0,2.0,175.0
1,0.0,3.0,3.0,3.0,0.0,1.0,0.0,186.0
0,17.0,1.0,3.0,3.0,3.0,1.0,1.0,129.0
0,1.0,1.0,3.0,4.0,2.0,0.0,3.0,134.0
0,3.0,1.0,3.0,3.0,4.0,0.0,10.0,131.0
0,16.0,1.0,4.0,4.0,4.0,0.0,9.0,169.0
0,6.0,3.0,3.0,4.0,0.0,0.0,8.0,215.0
0,9.0,1.0,3.0,4.0,4.0,1.0,8.0,1826.0
0,13.0,1.0,2.0,4.0,3.0,1.0,3.0,129.0
0,21.0,3.0,3.0,4.0,4.0,1.0,8.0,176.0
0,7.0,3.0,3.0,1.0,4.0,0.0,8.0,170.0
0,21.0,1.0,2.0,1.0,6.0,0.0,1.0,273.0
0,9.0,1.0,2.0,3.0,4.0,0.0,7.0,158.0
1,0.0,1.0,3.0,3.0,0.0,0.0,0.0,203.0
1,0.0,3.0,2.0,4.0,4.0,0.0,3.0,141.0
0,3.0,1.0,3.0,5.0,6.0,0.0,8.0,293.0
0,13.0,3.0,3.0,3.0,1.0,0.0,12.0,280.0
0,14.0,1.0,3.0,4.0,3.0,1.0,1.0,168.0
0,10.0,1.0,3.0,4.0,3.0,0.0,1.0,159.0
0,10.0,1.0,2.0,3.0,4.0,0.0,7.0,143.0
0,28.0,1.0,3.0,1.0,1.0,0.0,15.0,291.0
0,17.0,1.0,4.0,5.0,4.0,1.0,9.0,173.0
1,1.0,1.0,4.0,2.0,3.0,1.0,1.0,141.0
1,1.0,3.0,3.0,4.0,0.0,0.0,10.0,206.0
0,2.0,1.0,3.0,5.0,4.0,0.0,6.0,171.0
0,11.0,1.0,3.0,3.0,3.0,1.0,1.0,131.0
0,31.0,1.0,3.0,4.0,4.0,0.0,3.0,193.0
0,14.0,1.0,3.0,4.0,3.0,0.0,1.0,149.0
0,11.0,1.0,3.0,5.0,4.0,0.0,12.0,190.0
0,0.0,1.0,3.0,4.0,3.0,0.0,0.0,139.0
0,23.0,1.0,3.0,3.0,6.0,0.0,3.0,281.0
0,0.0,1.0,3.0,1.0,3.0,0.0,1.0,196.24
1,1.0,3.0,4.0,4.0,0.0,1.0,1.0,213.0
0,30.0,3.0,3.0,4.0,4.0,0.0,1.0,179.0
0,13.0,1.0,4.0,4.0,0.0,0.0,3.0,260.0
0,11.0,3.0,3.0,4.0,3.0,0.0,3.0,129.0
0,1.0,3.0,3.0,3.0,3.0,0.0,3.0,196.24
0,6.0,2.0,2.0,3.0,3.0,1.0,3.0,125.0
1,1.0,2.0,4.0,4.0,3.0,1.0,3.0,147.0
0,4.0,3.0,3.0,4.0,3.0,0.0,3.0,157.0
0,1.0,1.0,3.0,5.0,3.0,0.0,4.0,172.0
0,28.0,1.0,3.0,4.0,0.0,0.0,9.0,232.0
0,30.0,3.0,2.0,4.0,4.0,0.0,3.0,155.0
1,9.0,3.0,4.0,4.0,4.0,0.0,1.0,168.0
1,1.0,1.0,3.0,4.0,3.0,0.0,1.0,139.0
0,11.0,3.0,2.0,3.0,4.0,0.0,8.0,144.0
0,7.0,1.0,2.0,1.0,4.0,0.0,2.0,151.0
0,29.0,1.0,3.0,3.0,6.0,1.0,9.0,240.0
0,25.0,2.0,2.0,4.0,0.0,1.0,4.0,184.0
0,4.0,3.0,4.0,4.0,3.0,0.0,1.0,154.0
